country,date,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths,Population Density,stringency_index,hospital_beds_per_1000 people,GDP/Capita,Population aged 65 and over (%),Death Rate,exp_Death Rate,sqrt(daily)
Poland,2021-01-11 00:00:00,1390210,4447,228483,31267,78,120.8586218,75,6.62,15692.5,18,0.022490847,1.022745673,8.831760866
Poland,2021-01-12 00:00:00,1395852,5642,226133,31593,326,120.8586218,75,6.62,15692.5,18,0.022633488,1.022891569,18.05547009
Poland,2021-01-13 00:00:00,1404926,9074,225728,32075,482,120.8586218,75,6.62,15692.5,18,0.022830384,1.023092992,21.9544984
Poland,2021-01-14 00:00:00,1414525,9599,226244,32458,383,120.8586218,75,6.62,15692.5,18,0.022946219,1.023211508,19.57038579
Poland,2021-01-15 00:00:00,1422200,7675,224706,32844,386,120.8586218,75,6.62,15692.5,18,0.023093798,1.023362525,19.6468827
Poland,2021-01-16 00:00:00,1429527,7327,223227,33213,369,120.8586218,75,6.62,15692.5,18,0.023233559,1.023505561,19.20937271
Poland,2021-01-17 00:00:00,1435643,6116,220962,33355,142,120.8586218,75,6.62,15692.5,18,0.023233492,1.023505492,11.91637529
Poland,2021-01-18 00:00:00,1438969,3326,217843,33407,52,120.8586218,71.3,6.62,15692.5,18,0.023215928,1.023487515,7.211102551
Poland,2021-01-19 00:00:00,1443828,4859,213096,33698,291,120.8586218,71.3,6.62,15692.5,18,0.023339345,1.023613839,17.05872211
Poland,2021-01-20 00:00:00,1450603,6775,209102,34142,444,120.8586218,71.3,6.62,15692.5,18,0.023536419,1.023815586,21.07130751
Poland,2021-01-21 00:00:00,1457808,7205,207514,34562,420,120.8586218,71.3,6.62,15692.5,18,0.023708198,1.023991471,20.49390153
Poland,2021-01-22 00:00:00,1464557,6749,213918,34907,345,120.8586218,71.3,6.62,15692.5,18,0.023834511,1.024120823,18.57417562
Poland,2021-01-23 00:00:00,1470762,6205,212727,35253,346,120.8586218,71.3,6.62,15692.5,18,0.023969208,1.024258778,18.60107524
Poland,2021-01-24 00:00:00,1475700,4938,209891,35363,110,120.8586218,71.3,6.62,15692.5,18,0.023963543,1.024252976,10.48808848
Poland,2021-01-25 00:00:00,1478118,2418,204981,35401,38,120.8586218,71.3,6.62,15692.5,18,0.02395005,1.024239156,6.164414003
Poland,2021-01-26 00:00:00,1482723,4605,203483,35665,264,120.8586218,71.3,6.62,15692.5,18,0.024053717,1.024345342,16.24807681
Poland,2021-01-27 00:00:00,1489509,6786,207188,36054,389,120.8586218,71.3,6.62,15692.5,18,0.024205292,1.024500618,19.72308292
Poland,2021-01-28 00:00:00,1496666,7157,209330,36444,390,120.8586218,71.3,6.62,15692.5,18,0.024350122,1.024649007,19.74841766
Poland,2021-01-29 00:00:00,1502810,6144,208679,36779,335,120.8586218,71.3,6.62,15692.5,18,0.024473486,1.02477542,18.30300522
Poland,2021-01-30 00:00:00,1508679,5869,207023,37082,303,120.8586218,71.3,6.62,15692.5,18,0.024579119,1.024883675,17.40689519
Poland,2021-01-31 00:00:00,1513382,4703,205735,37180,98,120.8586218,71.3,6.62,15692.5,18,0.024567492,1.024871759,9.899494937
Poland,2021-02-01 00:00:00,1515889,2507,202030,37223,43,120.8586218,71.3,6.62,15692.5,18,0.024555228,1.02485919,6.557438524
Poland,2021-02-02 00:00:00,1520214,4325,201342,37476,253,120.8586218,71.3,6.62,15692.5,18,0.024651792,1.02495816,15.90597372
Poland,2021-02-03 00:00:00,1527015,6801,205417,37900,424,120.8586218,71.3,6.62,15692.5,18,0.024819665,1.025130236,20.59126028
Poland,2021-02-04 00:00:00,1533511,6496,207004,38344,444,120.8586218,71.3,6.62,15692.5,18,0.025004059,1.025319283,21.07130751
Poland,2021-02-05 00:00:00,1539565,6054,206167,38711,367,120.8586218,71.3,6.62,15692.5,18,0.025144115,1.025462895,19.15724406
Poland,2021-02-06 00:00:00,1545527,5962,204962,38994,283,120.8586218,71.3,6.62,15692.5,18,0.025230229,1.025551205,16.82260384
Poland,2021-02-07 00:00:00,1550255,4728,204007,39087,93,120.8586218,71.3,6.62,15692.5,18,0.025213271,1.025533814,9.643650761
Poland,2021-02-08 00:00:00,1552656,2401,200667,39133,46,120.8586218,71.3,6.62,15692.5,18,0.025203909,1.025524212,6.782329983
Poland,2021-02-09 00:00:00,1556715,4059,199880,39361,228,120.8586218,71.3,6.62,15692.5,18,0.025284654,1.025607022,15.09966887
Poland,2021-02-10 00:00:00,1563650,6935,204294,39721,360,120.8586218,71.3,6.62,15692.5,18,0.025402744,1.025728143,18.97366596
Poland,2021-02-11 00:00:00,1570657,7007,206379,40177,456,120.8586218,71.3,6.62,15692.5,18,0.025579741,1.025909711,21.3541565
Poland,2021-02-12 00:00:00,1577035,6378,206483,40425,248,120.8586218,71.3,6.62,15692.5,18,0.025633546,1.025964911,15.74801575
Poland,2021-02-13 00:00:00,1583621,6586,206445,40709,284,120.8586218,71.3,6.62,15692.5,18,0.025706277,1.026039533,16.85229955
Poland,2021-02-14 00:00:00,1588954,5333,206116,40807,98,120.8586218,71.3,6.62,15692.5,18,0.025681675,1.02601429,9.899494937
Poland,2021-02-15 00:00:00,1591495,2541,202993,40832,25,120.8586218,71.3,6.62,15692.5,18,0.02565638,1.025988337,5
Poland,2021-02-16 00:00:00,1596678,5183,203206,41029,197,120.8586218,71.3,6.62,15692.5,18,0.025696477,1.026029478,14.03566885
Poland,2021-02-17 00:00:00,1605373,8695,209466,41309,280,120.8586218,71.3,6.62,15692.5,18,0.025731715,1.026065633,16.73320053
Poland,2021-02-18 00:00:00,1614441,9068,214193,41582,273,120.8586218,71.3,6.62,15692.5,18,0.025756283,1.026090843,16.52271164
Poland,2021-02-19 00:00:00,1623217,8776,216178,41823,241,120.8586218,71.3,6.62,15692.5,18,0.025765501,1.026100301,15.5241747
Poland,2021-02-20 00:00:00,1631729,8512,217326,42077,254,120.8586218,71.3,6.62,15692.5,18,0.025786757,1.026122112,15.93737745
Poland,2021-02-21 00:00:00,1638768,7039,218183,42171,94,120.8586218,71.3,6.62,15692.5,18,0.025733356,1.026067317,9.695359715
Poland,2021-02-22 00:00:00,1642652,3884,216090,42189,18,120.8586218,71.3,6.62,15692.5,18,0.025683468,1.02601613,4.242640687
Poland,2021-02-23 00:00:00,1648963,6311,217011,42436,247,120.8586218,71.3,6.62,15692.5,18,0.025734962,1.026068965,15.71623365
Poland,2021-02-24 00:00:00,1661110,12147,226321,42808,372,120.8586218,71.3,6.62,15692.5,18,0.02577072,1.026105656,19.28730152
Poland,2021-02-25 00:00:00,1673249,12139,232813,43094,286,120.8586218,71.3,6.62,15692.5,18,0.025754684,1.026089202,16.91153453
Poland,2021-02-26 00:00:00,1684785,11536,235880,43353,259,120.8586218,71.3,6.62,15692.5,18,0.025732067,1.026065994,16.09347694
Poland,2021-02-27 00:00:00,1696887,12102,238771,43655,302,120.8586218,73.15,6.62,15692.5,18,0.025726522,1.026060305,17.3781472
Poland,2021-02-28 00:00:00,1706986,10099,240388,43769,114,120.8586218,73.15,6.62,15692.5,18,0.025641101,1.025972662,10.67707825
Portugal,2020-05-01 00:00:00,28399,315,25567,1007,18,110.138225,87.96,3.39,23252.1,22,0.035458995,1.036095162,4.242640687
Portugal,2020-05-02 00:00:00,28603,204,25728,1023,16,110.138225,87.96,3.39,23252.1,22,0.035765479,1.036412758,4
Portugal,2020-05-03 00:00:00,28695,92,25780,1043,20,110.138225,87.96,3.39,23252.1,22,0.036347796,1.037016454,4.472135955
Portugal,2020-05-04 00:00:00,28938,243,25978,1063,20,110.138225,75,3.39,23252.1,22,0.036733707,1.037416727,4.472135955
Portugal,2020-05-05 00:00:00,29117,179,26112,1074,11,110.138225,75,3.39,23252.1,22,0.036885668,1.037574386,3.31662479
Portugal,2020-05-06 00:00:00,29599,482,26210,1089,15,110.138225,75,3.39,23252.1,22,0.036791784,1.037476979,3.872983346
Portugal,2020-05-07 00:00:00,30135,536,26528,1105,16,110.138225,75,3.39,23252.1,22,0.036668326,1.037348902,4
Portugal,2020-05-08 00:00:00,30691,556,26893,1114,9,110.138225,75,3.39,23252.1,22,0.036297286,1.036964075,3
Portugal,2020-05-09 00:00:00,30830,139,26935,1126,12,110.138225,75,3.39,23252.1,22,0.036522867,1.037198022,3.464101615
Portugal,2020-05-10 00:00:00,31006,176,27047,1135,9,110.138225,75,3.39,23252.1,22,0.036605818,1.037284062,3
Portugal,2020-05-11 00:00:00,31104,98,27136,1144,9,110.138225,75,3.39,23252.1,22,0.036779835,1.037464583,3
Portugal,2020-05-12 00:00:00,31339,235,26838,1163,19,110.138225,75,3.39,23252.1,22,0.03711031,1.037807495,4.358898944
Portugal,2020-05-13 00:00:00,31559,220,26859,1175,12,110.138225,75,3.39,23252.1,22,0.037231851,1.037933639,3.464101615
Portugal,2020-05-14 00:00:00,31747,188,27020,1184,9,110.138225,75,3.39,23252.1,22,0.037294863,1.037999043,3
Portugal,2020-05-15 00:00:00,32012,265,27135,1190,6,110.138225,75,3.39,23252.1,22,0.03717356,1.037873138,2.449489743
Portugal,2020-05-16 00:00:00,32240,228,26803,1203,13,110.138225,75,3.39,23252.1,22,0.037313896,1.038018799,3.605551275
Portugal,2020-05-17 00:00:00,32467,227,26113,1218,15,110.138225,75,3.39,23252.1,22,0.037515015,1.038227586,3.872983346
Portugal,2020-05-18 00:00:00,32641,174,24286,1231,13,110.138225,71.3,3.39,23252.1,22,0.037713305,1.038433477,3.605551275
Portugal,2020-05-19 00:00:00,32865,224,24493,1247,16,110.138225,71.3,3.39,23252.1,22,0.037943101,1.038672131,4
Portugal,2020-05-20 00:00:00,33094,229,24683,1263,16,110.138225,71.3,3.39,23252.1,22,0.038164018,1.038901617,4
Portugal,2020-05-21 00:00:00,33347,253,24922,1277,14,110.138225,71.3,3.39,23252.1,22,0.038294299,1.039036976,3.741657387
Portugal,2020-05-22 00:00:00,33636,289,23938,1289,12,110.138225,71.3,3.39,23252.1,22,0.038322036,1.039065796,3.464101615
Portugal,2020-05-23 00:00:00,33908,272,24070,1302,13,110.138225,71.3,3.39,23252.1,22,0.038398018,1.039144749,3.605551275
Portugal,2020-05-24 00:00:00,34061,153,13300,1316,14,110.138225,71.3,3.39,23252.1,22,0.038636564,1.039392662,3.741657387
Portugal,2020-05-25 00:00:00,34227,166,13149,1330,14,110.138225,71.3,3.39,23252.1,22,0.038858211,1.039623066,3.741657387
Portugal,2020-05-26 00:00:00,34447,220,13053,1342,12,110.138225,71.3,3.39,23252.1,22,0.0389584,1.03972723,3.464101615
Portugal,2020-05-27 00:00:00,34733,286,13045,1356,14,110.138225,71.3,3.39,23252.1,22,0.039040682,1.039812784,3.741657387
Portugal,2020-05-28 00:00:00,35039,306,13019,1369,13,110.138225,71.3,3.39,23252.1,22,0.03907075,1.03984405,3.605551275
Portugal,2020-05-29 00:00:00,35391,352,13053,1383,14,110.138225,71.3,3.39,23252.1,22,0.039077732,1.03985131,3.741657387
Portugal,2020-05-30 00:00:00,35649,258,12993,1396,13,110.138225,71.3,3.39,23252.1,22,0.039159584,1.039936427,3.605551275
Portugal,2020-05-31 00:00:00,35947,298,13030,1410,14,110.138225,71.3,3.39,23252.1,22,0.039224414,1.040003849,3.741657387
Portugal,2020-06-01 00:00:00,36148,201,13059,1424,14,110.138225,69.91,3.39,23252.1,22,0.039393604,1.040179822,3.741657387
Portugal,2020-06-02 00:00:00,36344,196,12892,1436,12,110.138225,69.91,3.39,23252.1,22,0.039511336,1.040302292,3.464101615
Portugal,2020-06-03 00:00:00,36712,368,13016,1447,11,110.138225,69.91,3.39,23252.1,22,0.039414905,1.040201979,3.31662479
Portugal,2020-06-04 00:00:00,37045,333,13071,1455,8,110.138225,69.91,3.39,23252.1,22,0.039276556,1.040058078,2.828427125
Portugal,2020-06-05 00:00:00,37424,379,13215,1465,10,110.138225,69.91,3.39,23252.1,22,0.039146003,1.039922304,3.16227766
Portugal,2020-06-06 00:00:00,37808,384,13279,1474,9,110.138225,69.91,3.39,23252.1,22,0.038986458,1.039756403,3
Portugal,2020-06-07 00:00:00,38152,344,13410,1479,5,110.138225,69.91,3.39,23252.1,22,0.038765989,1.039527194,2.236067977
Portugal,2020-06-08 00:00:00,38345,193,13419,1485,6,110.138225,69.91,3.39,23252.1,22,0.038727344,1.039487022,2.449489743
Portugal,2020-06-09 00:00:00,38768,423,13632,1492,7,110.138225,69.91,3.39,23252.1,22,0.038485349,1.039235502,2.645751311
Portugal,2020-06-10 00:00:00,39063,295,13475,1497,5,110.138225,69.91,3.39,23252.1,22,0.038322709,1.039066495,2.236067977
Portugal,2020-06-11 00:00:00,39375,312,13492,1504,7,110.138225,69.91,3.39,23252.1,22,0.038196825,1.038935702,2.645751311
Portugal,2020-06-12 00:00:00,39646,271,13543,1505,1,110.138225,69.91,3.39,23252.1,22,0.037960954,1.038690676,1
Portugal,2020-06-13 00:00:00,39930,284,13556,1512,7,110.138225,69.91,3.39,23252.1,22,0.037866266,1.038592328,2.645751311
Portugal,2020-06-14 00:00:00,40158,228,13523,1517,5,110.138225,69.91,3.39,23252.1,22,0.037775786,1.038498361,2.236067977
Portugal,2020-06-15 00:00:00,40506,348,13665,1520,3,110.138225,69.91,3.39,23252.1,22,0.037525305,1.038238269,1.732050808
Portugal,2020-06-16 00:00:00,40808,302,13566,1522,2,110.138225,69.91,3.39,23252.1,22,0.037296609,1.038000855,1.414213562
Portugal,2020-06-17 00:00:00,41146,338,13495,1523,1,110.138225,69.91,3.39,23252.1,22,0.037014534,1.037708102,1
Portugal,2020-06-18 00:00:00,41565,419,13436,1524,1,110.138225,69.91,3.39,23252.1,22,0.036665464,1.037345933,1
Portugal,2020-06-19 00:00:00,41942,377,13292,1527,3,110.138225,69.91,3.39,23252.1,22,0.03640742,1.037078287,1.732050808
Portugal,2020-06-20 00:00:00,42321,379,13195,1528,1,110.138225,69.91,3.39,23252.1,22,0.036105007,1.036764708,1
Portugal,2020-06-21 00:00:00,42614,293,12965,1530,2,110.138225,69.91,3.39,23252.1,22,0.035903694,1.036556015,1.414213562
Portugal,2020-06-22 00:00:00,42874,260,13030,1534,4,110.138225,69.91,3.39,23252.1,22,0.03577926,1.03642704,2
Portugal,2020-06-23 00:00:00,43221,347,13060,1540,6,110.138225,69.91,3.39,23252.1,22,0.035630828,1.036273212,2.449489743
Portugal,2020-06-24 00:00:00,43590,369,13145,1543,3,110.138225,69.91,3.39,23252.1,22,0.035398027,1.036031996,1.732050808
Portugal,2020-06-25 00:00:00,43903,313,13121,1549,6,110.138225,74.54,3.39,23252.1,22,0.035282327,1.035912133,2.449489743
Portugal,2020-06-26 00:00:00,44356,453,13290,1555,6,110.138225,74.54,3.39,23252.1,22,0.035057264,1.035679014,2.449489743
Portugal,2020-06-27 00:00:00,44681,325,13353,1561,6,110.138225,74.54,3.39,23252.1,22,0.03493655,1.035554001,2.449489743
Portugal,2020-06-28 00:00:00,45140,459,13585,1564,3,110.138225,74.54,3.39,23252.1,22,0.034647763,1.035254989,1.732050808
Portugal,2020-06-29 00:00:00,45407,267,13694,1568,4,110.138225,74.54,3.39,23252.1,22,0.034532121,1.035135277,2
Portugal,2020-06-30 00:00:00,45637,230,13584,1576,8,110.138225,74.54,3.39,23252.1,22,0.034533383,1.035136584,2.828427125
Portugal,2020-07-01 00:00:00,45952,315,13571,1579,3,110.138225,74.54,3.39,23252.1,22,0.034361943,1.034959135,1.732050808
Portugal,2020-07-02 00:00:00,46282,330,13562,1587,8,110.138225,74.54,3.39,23252.1,22,0.034289789,1.034884461,2.828427125
Portugal,2020-07-03 00:00:00,46658,376,13565,1598,11,110.138225,74.54,3.39,23252.1,22,0.034249218,1.034842476,3.31662479
Portugal,2020-07-04 00:00:00,47073,415,13587,1605,7,110.138225,74.54,3.39,23252.1,22,0.034095979,1.034683909,2.645751311
Portugal,2020-07-05 00:00:00,47403,330,13636,1614,9,110.138225,74.54,3.39,23252.1,22,0.034048478,1.034634762,3
Portugal,2020-07-06 00:00:00,47636,233,13698,1620,6,110.138225,74.54,3.39,23252.1,22,0.034007893,1.034592773,2.449489743
Portugal,2020-07-07 00:00:00,47924,288,13668,1629,9,110.138225,74.54,3.39,23252.1,22,0.03399132,1.034575626,3
Portugal,2020-07-08 00:00:00,48369,445,13813,1631,2,110.138225,74.54,3.39,23252.1,22,0.033719945,1.034294906,1.414213562
Portugal,2020-07-09 00:00:00,48789,420,13849,1644,13,110.138225,74.54,3.39,23252.1,22,0.03369612,1.034270265,3.605551275
Portugal,2020-07-10 00:00:00,49193,404,13917,1646,2,110.138225,74.54,3.39,23252.1,22,0.033460045,1.034026129,1.414213562
Portugal,2020-07-11 00:00:00,49738,545,14116,1654,8,110.138225,74.54,3.39,23252.1,22,0.033254252,1.033813355,2.828427125
Portugal,2020-07-12 00:00:00,50030,292,14123,1660,6,110.138225,74.54,3.39,23252.1,22,0.033180092,1.03373669,2.449489743
Portugal,2020-07-13 00:00:00,50338,308,14254,1662,2,110.138225,74.54,3.39,23252.1,22,0.033016806,1.03356791,1.414213562
Portugal,2020-07-14 00:00:00,50572,234,13945,1668,6,110.138225,74.54,3.39,23252.1,22,0.032982678,1.033532636,2.449489743
Portugal,2020-07-15 00:00:00,50949,377,13693,1676,8,110.138225,74.54,3.39,23252.1,22,0.032895641,1.033442684,2.828427125
Portugal,2020-07-16 00:00:00,51290,341,13625,1679,3,110.138225,74.54,3.39,23252.1,22,0.032735426,1.033277125,1.732050808
Portugal,2020-07-17 00:00:00,51604,314,13588,1682,3,110.138225,74.54,3.39,23252.1,22,0.032594373,1.033131388,1.732050808
Portugal,2020-07-18 00:00:00,51919,315,13499,1684,2,110.138225,74.54,3.39,23252.1,22,0.032435139,1.032966892,1.414213562
Portugal,2020-07-19 00:00:00,52166,247,13502,1689,5,110.138225,74.54,3.39,23252.1,22,0.032377411,1.032907262,2.236067977
Portugal,2020-07-20 00:00:00,52302,136,13439,1691,2,110.138225,74.54,3.39,23252.1,22,0.03233146,1.0328598,1.414213562
Portugal,2020-07-21 00:00:00,52430,128,13315,1697,6,110.138225,74.54,3.39,23252.1,22,0.032366965,1.032896473,2.449489743
Portugal,2020-07-22 00:00:00,52683,253,13308,1702,5,110.138225,74.54,3.39,23252.1,22,0.032306437,1.032833955,2.236067977
Portugal,2020-07-23 00:00:00,52913,230,13125,1705,3,110.138225,74.54,3.39,23252.1,22,0.032222705,1.032747478,1.732050808
Portugal,2020-07-24 00:00:00,53228,315,13081,1712,7,110.138225,74.54,3.39,23252.1,22,0.032163523,1.032686359,2.645751311
Portugal,2020-07-25 00:00:00,53492,264,12983,1716,4,110.138225,74.54,3.39,23252.1,22,0.032079563,1.032599659,2
Portugal,2020-07-26 00:00:00,53702,210,12963,1717,1,110.138225,74.54,3.39,23252.1,22,0.031972738,1.032489358,1
Portugal,2020-07-27 00:00:00,53838,136,12922,1719,2,110.138225,74.54,3.39,23252.1,22,0.031929121,1.032444324,1.414213562
Portugal,2020-07-28 00:00:00,53950,112,12753,1722,3,110.138225,76.39,3.39,23252.1,22,0.031918443,1.0324333,1.732050808
Portugal,2020-07-29 00:00:00,54154,204,12678,1725,3,110.138225,76.39,3.39,23252.1,22,0.031853603,1.032366359,1.732050808
Portugal,2020-07-30 00:00:00,54410,256,12638,1727,2,110.138225,76.39,3.39,23252.1,22,0.031740489,1.03224959,1.414213562
Portugal,2020-07-31 00:00:00,54615,205,12455,1735,8,110.138225,76.39,3.39,23252.1,22,0.031767829,1.032277813,2.828427125
Portugal,2020-08-01 00:00:00,54854,239,12360,1737,2,110.138225,68.06,3.39,23252.1,22,0.031665877,1.032172575,1.414213562
Portugal,2020-08-02 00:00:00,55008,154,12290,1738,1,110.138225,68.06,3.39,23252.1,22,0.031595404,1.032099838,1
Portugal,2020-08-03 00:00:00,55115,107,12256,1738,0,110.138225,68.06,3.39,23252.1,22,0.031534065,1.032036531,0
Portugal,2020-08-04 00:00:00,55228,113,12139,1739,1,110.138225,68.06,3.39,23252.1,22,0.031487651,1.031988632,1
Portugal,2020-08-05 00:00:00,55396,168,12032,1740,1,110.138225,68.06,3.39,23252.1,22,0.03141021,1.031908716,1
Portugal,2020-08-06 00:00:00,55610,214,11938,1743,3,110.138225,68.06,3.39,23252.1,22,0.031343284,1.031839657,1.732050808
Portugal,2020-08-07 00:00:00,55901,291,11952,1746,3,110.138225,68.06,3.39,23252.1,22,0.031233788,1.031726681,1.732050808
Portugal,2020-08-08 00:00:00,56088,187,11828,1750,4,110.138225,68.06,3.39,23252.1,22,0.03120097,1.031692822,2
Portugal,2020-08-09 00:00:00,56220,132,11791,1756,6,110.138225,68.06,3.39,23252.1,22,0.031234436,1.03172735,2.449489743
Portugal,2020-08-10 00:00:00,56378,158,11847,1759,3,110.138225,66.2,3.39,23252.1,22,0.031200114,1.031691939,1.732050808
Portugal,2020-08-11 00:00:00,56499,121,11789,1761,2,110.138225,66.2,3.39,23252.1,22,0.031168693,1.031659523,1.414213562
Portugal,2020-08-12 00:00:00,56778,279,11866,1764,3,110.138225,66.2,3.39,23252.1,22,0.031068372,1.031556031,1.732050808
Portugal,2020-08-13 00:00:00,57105,327,11924,1770,6,110.138225,66.2,3.39,23252.1,22,0.030995535,1.031480898,2.449489743
Portugal,2020-08-14 00:00:00,57341,236,11940,1772,2,110.138225,66.2,3.39,23252.1,22,0.030902844,1.031385294,1.414213562
Portugal,2020-08-15 00:00:00,57540,199,11902,1775,3,110.138225,66.2,3.39,23252.1,22,0.030848106,1.031328839,1.732050808
Portugal,2020-08-16 00:00:00,57662,122,11897,1778,3,110.138225,66.2,3.39,23252.1,22,0.030834865,1.031315184,1.732050808
Portugal,2020-08-17 00:00:00,57795,133,11915,1779,1,110.138225,66.2,3.39,23252.1,22,0.030781209,1.031259849,1
Portugal,2020-08-18 00:00:00,58010,215,11974,1784,5,110.138225,66.2,3.39,23252.1,22,0.030753318,1.031231087,2.236067977
Portugal,2020-08-19 00:00:00,58264,254,12012,1786,2,110.138225,66.2,3.39,23252.1,22,0.030653577,1.031128235,1.414213562
Portugal,2020-08-20 00:00:00,58556,292,12152,1788,2,110.138225,66.2,3.39,23252.1,22,0.030534873,1.031005843,1.414213562
Portugal,2020-08-21 00:00:00,58776,220,12136,1792,4,110.138225,66.2,3.39,23252.1,22,0.030488635,1.030958173,2
Portugal,2020-08-22 00:00:00,59018,242,12178,1794,2,110.138225,66.2,3.39,23252.1,22,0.030397506,1.030864227,1.414213562
Portugal,2020-08-23 00:00:00,59164,146,12187,1796,2,110.138225,66.2,3.39,23252.1,22,0.030356298,1.030821748,1.414213562
Portugal,2020-08-24 00:00:00,59288,124,12189,1801,5,110.138225,66.2,3.39,23252.1,22,0.030377142,1.030843235,2.236067977
Portugal,2020-08-25 00:00:00,59481,193,12222,1805,4,110.138225,56.94,3.39,23252.1,22,0.030345825,1.030810952,2
Portugal,2020-08-26 00:00:00,59845,364,12403,1807,2,110.138225,56.94,3.39,23252.1,22,0.03019467,1.030655152,1.414213562
Portugal,2020-08-27 00:00:00,60246,401,12610,1809,2,110.138225,56.94,3.39,23252.1,22,0.03002689,1.030482243,1.414213562
Portugal,2020-08-28 00:00:00,60649,403,12786,1815,6,110.138225,56.94,3.39,23252.1,22,0.029926297,1.030378589,2.449489743
Portugal,2020-08-29 00:00:00,61025,376,12926,1818,3,110.138225,56.94,3.39,23252.1,22,0.029791069,1.030239263,1.732050808
Portugal,2020-08-30 00:00:00,61347,322,13115,1819,1,110.138225,56.94,3.39,23252.1,22,0.029651002,1.03009497,1
Portugal,2020-08-31 00:00:00,61592,245,13273,1822,3,110.138225,56.94,3.39,23252.1,22,0.029581764,1.030023651,1.732050808
Portugal,2020-09-01 00:00:00,61824,232,13345,1824,2,110.138225,56.94,3.39,23252.1,22,0.029503106,1.029942634,1.414213562
Portugal,2020-09-02 00:00:00,62216,392,13591,1827,3,110.138225,56.94,3.39,23252.1,22,0.029365437,1.029800853,1.732050808
Portugal,2020-09-03 00:00:00,62636,420,13794,1829,2,110.138225,56.94,3.39,23252.1,22,0.02920046,1.029630973,1.414213562
Portugal,2020-09-04 00:00:00,63044,408,14033,1833,4,110.138225,56.94,3.39,23252.1,22,0.029074932,1.029501734,2
Portugal,2020-09-05 00:00:00,63532,488,14276,1838,5,110.138225,56.94,3.39,23252.1,22,0.028930303,1.029352849,2.236067977
Portugal,2020-09-06 00:00:00,63849,317,14414,1840,2,110.138225,56.94,3.39,23252.1,22,0.028817992,1.029237248,1.414213562
Portugal,2020-09-07 00:00:00,64099,250,14591,1843,3,110.138225,56.94,3.39,23252.1,22,0.028752399,1.029169739,1.732050808
Portugal,2020-09-08 00:00:00,64489,390,14834,1846,3,110.138225,56.94,3.39,23252.1,22,0.028625037,1.029038671,1.732050808
Portugal,2020-09-09 00:00:00,65138,649,15327,1849,3,110.138225,56.94,3.39,23252.1,22,0.028385888,1.028792607,1.732050808
Portugal,2020-09-10 00:00:00,65726,588,15738,1852,3,110.138225,56.94,3.39,23252.1,22,0.028177586,1.028578329,1.732050808
Portugal,2020-09-11 00:00:00,66416,690,16200,1855,3,110.138225,56.94,3.39,23252.1,22,0.027930017,1.028323717,1.732050808
Portugal,2020-09-12 00:00:00,66916,500,16418,1860,5,110.138225,56.94,3.39,23252.1,22,0.027796043,1.028185957,2.236067977
Portugal,2020-09-13 00:00:00,67592,676,16893,1867,7,110.138225,56.94,3.39,23252.1,22,0.027621612,1.028006625,2.645751311
Portugal,2020-09-14 00:00:00,68208,616,17376,1871,4,110.138225,56.94,3.39,23252.1,22,0.0274308,1.027810488,2
Portugal,2020-09-15 00:00:00,68635,427,17603,1875,4,110.138225,58.33,3.39,23252.1,22,0.027318424,1.027694993,2
Portugal,2020-09-16 00:00:00,69243,608,18024,1878,3,110.138225,58.33,3.39,23252.1,22,0.027121875,1.027493021,1.732050808
Portugal,2020-09-17 00:00:00,70017,774,18493,1888,10,110.138225,58.33,3.39,23252.1,22,0.02696488,1.027331722,3.16227766
Portugal,2020-09-18 00:00:00,70801,784,18984,1894,6,110.138225,58.33,3.39,23252.1,22,0.026751035,1.027112056,2.449489743
Portugal,2020-09-19 00:00:00,71654,853,19443,1899,5,110.138225,58.33,3.39,23252.1,22,0.026502359,1.026856669,2.236067977
Portugal,2020-09-20 00:00:00,72209,555,19772,1912,13,110.138225,58.33,3.39,23252.1,22,0.026478694,1.026832369,3.605551275
Portugal,2020-09-21 00:00:00,72835,626,20235,1920,8,110.138225,58.33,3.39,23252.1,22,0.026360953,1.026711476,2.828427125
Portugal,2020-09-22 00:00:00,73300,465,20431,1925,5,110.138225,58.33,3.39,23252.1,22,0.026261937,1.026609821,2.236067977
Portugal,2020-09-23 00:00:00,74106,806,20884,1928,3,110.138225,58.33,3.39,23252.1,22,0.026016787,1.026358178,1.732050808
Portugal,2020-09-24 00:00:00,74800,694,21147,1931,3,110.138225,58.33,3.39,23252.1,22,0.025815508,1.026151614,1.732050808
Portugal,2020-09-25 00:00:00,75704,904,21684,1936,5,110.138225,58.33,3.39,23252.1,22,0.025573285,1.025903087,2.236067977
Portugal,2020-09-26 00:00:00,76592,888,22146,1944,8,110.138225,58.33,3.39,23252.1,22,0.025381241,1.025706087,2.828427125
Portugal,2020-09-27 00:00:00,77260,668,22509,1953,9,110.138225,58.33,3.39,23252.1,22,0.025278281,1.025600486,3
Portugal,2020-09-28 00:00:00,77687,427,22669,1957,4,110.138225,58.33,3.39,23252.1,22,0.02519083,1.0255108,2
Portugal,2020-09-29 00:00:00,78378,691,23012,1963,6,110.138225,58.33,3.39,23252.1,22,0.025045293,1.025361562,2.449489743
Portugal,2020-09-30 00:00:00,79207,829,23460,1971,8,110.138225,58.33,3.39,23252.1,22,0.024884164,1.025196359,2.828427125
